State,District,Avg_Temp,Min_Temp,Max_Temp,Avg_Precipitation,Wind_Speed,pH,Clay,Sand,Silt,Yield_per_Ha
Enugu,Nkerefi enugu,27.29391166,22.81182289,31.77710422,157.7083333,1.372036455,5.7,27.0,58.0,10.16666667,1.6255799601562906
Enugu,Nomeh enugu,27.11247925,22.65778641,31.57507821,153.25,1.412562495,5.4,25.66666667,58.33333333,14.0,1.6255799601562906
Enugu,Ogbahu enugu,26.9149166,22.51230725,31.32397417,152.3958334,1.417708325,5.533333333,22.16666667,49.66666667,13.5,1.6255799601562906
Enugu,Oruku enugu,27.04426559,22.51673428,31.57773407,145.2083334,1.492499995,5.7,24.66666667,53.33333333,22.16666667,1.6255799601562906
Enugu,Owo enugu,27.00887513,22.48724989,31.52165095,142.0833333,1.473213541,5.5,25.66666667,60.16666667,18.66666667,1.6255799601562906
Enugu,Ugbawka enugu,27.03133333,22.5879738,31.47980742,151.8541667,1.422291654,5.766666667,24.16666667,64.16666667,15.66666667,1.6255799601562906
Enugu,Agbaani enugu,26.89237495,22.43301555,31.35028668,150.2291667,1.467166662,5.65,23.5,55.66666667,11.0,1.6255799601562906
Enugu,Akagbe -Ugwsu enugu,26.20266672,21.77242188,30.62841137,147.1458333,1.511713542,5.5,22.0,55.66666667,17.16666667,1.6255799601562906
Enugu,Akagbe-Amodu enugu,26.20266672,21.77242188,30.62841137,147.1458333,1.511713542,5.5,22.0,60.33333333,17.16666667,1.6255799601562906
Enugu,Amuri enugu,26.84470844,22.41201556,31.27211996,150.7083334,1.439999998,5.35,22.16666667,64.5,13.33333333,1.6255799601562906
Enugu,Obe enugu,26.75954159,22.31876556,31.19953652,149.75,1.440833325,5.333333333,25.33333333,62.33333333,13.33333333,1.6255799601562906
Enugu,Obinagu / Uwani enugu,27.00197907,22.54793227,31.46078654,150.2291667,1.455895826,5.233333333,24.33333333,52.16666667,12.66666667,1.6255799601562906
Enugu,Obuno enugu,26.43863543,22.02990612,30.83811983,149.1666667,1.490557303,5.733333333,28.0,52.5,21.83333333,1.6255799601562906
Enugu,Ogonogeji Ndiagu enugu,27.01201038,22.60219264,31.42129684,141.6041667,1.381385416,5.316666667,23.66666667,60.5,19.0,1.6255799601562906
Enugu,Ogonogeji Ndiuna enugu,26.91084902,22.37027602,31.4525884,145.8125,1.461770833,5.883333333,26.0,52.0,18.33333333,1.6255799601562906
Enugu,Ozalla enugu,26.43655209,22.02782277,30.84020313,149.0208333,1.492640637,5.75,24.16666667,60.33333333,23.5,1.6255799601562906
Enugu,Alora - Uno enugu,27.1135364,22.47613029,31.74742178,143.75,1.489854167,5.866666667,28.83333333,60.33333333,14.33333333,1.6255799601562906
Enugu,Anuka enugu,27.1135364,22.47613029,31.74742178,143.75,1.489854167,5.866666667,28.83333333,57.66666667,14.33333333,1.6255799601562906
Enugu,Edem enugu,26.73209377,22.17674482,31.28477073,139.9791667,1.495906256,5.7,26.66666667,50.33333333,18.0,1.6255799601562906
Enugu,Eha-Alu-Mona enugu,25.08517715,20.65683861,29.52187499,134.3125,1.619822919,5.383333333,25.16666667,46.83333333,16.0,1.6255799601562906
Enugu,Eha-Ndiagu enugu,26.15903111,21.65408854,30.66048427,132.0625,1.540463545,5.433333333,24.66666667,58.83333333,19.5,1.6255799601562906
Enugu,Ibagwa-Ani enugu,25.67301051,21.14895817,30.19775021,127.375,1.573807299,5.716666667,23.83333333,56.0,11.66666667,1.6255799601562906
Enugu,Lejja enugu,25.30132282,20.79738021,29.81006233,133.0833334,1.609614583,5.85,25.66666667,54.66666667,16.66666667,1.6255799601562906
Enugu,Nsukka (Rural) enugu,25.49301048,20.94195819,30.03466662,129.2916667,1.605140629,5.75,29.66666667,56.0,16.5,1.6255799601562906
Enugu,obimo enugu,25.74701575,21.22416155,30.25963521,129.75,1.554296896,5.3,28.16666667,55.33333333,15.0,1.6255799601562906
Enugu,Obukpa enugu,25.54826045,21.0268749,30.07408341,128.5,1.570557299,5.533333333,26.16666667,60.33333333,13.0,1.6255799601562906
Enugu,Okpal-Igbo enugu,27.1135364,22.47613029,31.74742178,143.75,1.489854167,5.866666667,28.83333333,64.0,14.33333333,1.6255799601562906
Enugu,Okpuje enugu,25.97347407,21.47731253,30.46660928,125.2291667,1.524083346,5.516666667,24.16666667,51.33333333,12.33333333,1.6255799601562906
Enugu,Okutu enugu,27.11561974,22.47821363,31.75783845,143.5416667,1.4981875,5.9,26.66666667,54.16666667,20.33333333,1.6255799601562906
Enugu,Opi enugu,25.10951038,20.68808858,29.53795835,134.5208334,1.634072917,5.666666667,27.66666667,62.33333333,15.16666667,1.6255799601562906
Enugu,Achi enugu,25.95198445,21.60350526,30.29819783,159.7291667,1.482874995,5.616666667,22.5,69.0,10.66666667,1.6255799601562906
Enugu,Akpugeze enugu,26.78932309,22.44599998,31.12793215,152.2083334,1.371520835,5.266666667,24.33333333,64.5,10.66666667,1.6255799601562906
Enugu,Awlaw enugu,26.22765112,21.85731781,30.59826036,159.7708333,1.426416663,5.85,21.33333333,71.16666667,9.166666667,1.6255799601562906
Enugu,Inyi enugu,26.52628136,22.14445829,30.90705709,155.8541667,1.404312501,5.783333333,27.16666667,61.83333333,7.666666667,1.6255799601562906
Enugu,Ojo River enugu,26.87726025,22.44298438,31.31638038,144.625,1.388572906,5.766666667,26.33333333,51.66666667,14.33333333,1.6255799601562906
Enugu,Ugwuoba enugu,27.01976045,22.60394267,31.42846346,142.2083333,1.373718741,5.266666667,28.33333333,51.5,20.0,1.6255799601562906
Enugu,Amalla enugu,25.25679167,20.7959948,29.70541127,129.8125,1.606953127,5.416666667,28.83333333,49.5,14.5,1.6255799601562906
Enugu,Ezimo enugu,25.80139574,21.29166134,30.30261978,129.75,1.594703143,5.55,26.83333333,55.33333333,18.0,1.6255799601562906
Enugu,Imilike enugu,25.36701048,20.8733749,29.86947938,131.0416667,1.601036464,5.466666667,25.33333333,57.5,13.16666667,1.6255799601562906
Enugu,Obollo-Afor enugu,25.43631236,20.96491146,29.90478627,130.2708334,1.627036467,5.933333333,28.66666667,54.83333333,12.83333333,1.6255799601562906
Enugu,Obollo-Eke enugu,26.18831253,21.61274481,30.75711962,129.8333334,1.558807306,5.666666667,26.5,53.0,19.5,1.6255799601562906
Enugu,Obollo-Etti enugu,26.07672918,21.55549475,30.60245296,128.4166667,1.585807299,5.433333333,25.16666667,55.5,16.33333333,1.6255799601562906
Enugu,Ogbodu- Aba enugu,26.33898962,21.75892186,30.91081766,131.3125,1.559671884,5.883333333,25.83333333,52.0,17.83333333,1.6255799601562906
Enugu,Orba enugu,25.25234366,20.74979154,29.75672913,130.9791667,1.623869789,5.733333333,26.33333333,53.33333333,15.66666667,1.6255799601562906
Enugu,Udunedem enugu,25.28551042,20.79737488,29.76122912,130.5,1.598369795,5.4,27.16666667,53.33333333,11.66666667,1.6255799601562906
Enugu,Abia enugu,25.64072927,21.26198447,30.01820302,148.9375,1.514734378,5.233333333,30.0,57.0,15.33333333,1.6255799601562906
Enugu,Abor enugu,25.76233327,21.23585936,30.29389075,146.25,1.545692707,5.35,28.33333333,55.5,11.5,1.6255799601562906
Enugu,Affa enugu,26.42435416,21.93902608,30.91611969,146.1458333,1.555067716,5.85,27.83333333,49.16666667,14.16666667,1.6255799601562906
Enugu,Agbudu enugu,26.09671875,21.76807284,30.43220325,150.1875,1.507307306,5.233333333,26.16666667,66.66666667,20.5,1.6255799601562906
Enugu,Akpakwume enugu,26.18181757,21.69208848,30.6721613,133.5208333,1.498848967,5.466666667,27.0,59.83333333,10.16666667,1.6255799601562906
Enugu,Amokwe enugu,25.88328131,21.53951045,30.23328646,149.9375,1.480453134,5.383333333,27.0,56.33333333,11.33333333,1.6255799601562906
Enugu,Ebe enugu,25.79983322,21.25877607,30.35639071,146.125,1.547776041,5.716666667,23.66666667,61.5,11.0,1.6255799601562906
Enugu,Egede enugu,25.73358333,21.26533326,30.20498443,139.875,1.526781251,5.583333333,27.16666667,61.33333333,11.0,1.6255799601562906
Enugu,Eke enugu,26.03275009,21.44527603,30.62355721,145.0833333,1.55069271,5.833333333,26.5,61.5,9.666666667,1.6255799601562906
Enugu,Nachi enugu,26.47651033,22.05081769,30.90513031,146.3125,1.428406241,5.616666667,27.16666667,58.16666667,11.16666667,1.6255799601562906
Enugu,Ngwo enugu,25.92650004,21.39860936,30.46072396,146.3125,1.559776046,5.45,26.0,53.66666667,11.5,1.6255799601562906
Enugu,Nsude enugu,25.68356252,21.24823436,30.12386974,148.2916667,1.521151041,5.583333333,26.5,60.33333333,15.83333333,1.6255799601562906
Enugu,Nzue enugu,27.1135364,22.47613029,31.74742178,143.75,1.489854167,5.866666667,28.83333333,56.0,14.33333333,1.6255799601562906
Enugu,Obinagu enugu,25.8286978,21.49117712,30.16220311,151.8541667,1.48853647,5.333333333,27.83333333,54.0,12.83333333,1.6255799601562906
Enugu,Obioma enugu,25.64489591,21.25573445,30.03903639,148.4583333,1.520984379,5.266666667,26.66666667,49.66666667,14.5,1.6255799601562906
Enugu,Oghu enugu,27.0733697,22.44563015,31.70042173,143.9583334,1.496437505,5.9,27.66666667,55.5,18.0,1.6255799601562906
Enugu,Okpatu enugu,25.49216672,21.07124992,29.92531769,140.875,1.567864589,5.266666667,29.5,60.33333333,13.83333333,1.6255799601562906
Enugu,Owhum enugu,27.1135364,22.47613029,31.74742178,143.75,1.489854167,5.866666667,28.83333333,52.16666667,14.33333333,1.6255799601562906
Enugu,Udi enugu,25.8039999,21.27127604,30.35430729,146.2916667,1.549859375,5.95,27.5,52.16666667,17.5,1.6255799601562906
Enugu,Ukana enugu,25.49275001,21.0424999,29.94481766,142.4791667,1.547947923,5.233333333,29.16666667,58.16666667,14.0,1.6255799601562906
Enugu,Umuabi enugu,25.85369782,21.51201042,30.19345315,151.5625,1.484369802,5.283333333,26.16666667,57.66666667,11.5,1.6255799601562906
Enugu,Umuaga enugu,26.33730201,21.93705205,30.73503669,151.625,1.467932296,5.866666667,25.33333333,41.33333333,11.66666667,1.6255799601562906
Enugu,Umulumgbe enugu,25.66537492,21.26366655,30.06977602,138.8541667,1.552822925,5.333333333,25.5,60.5,20.16666667,1.6255799601562906
Enugu,Umuoka enugu,25.71066666,21.25491663,30.18415114,139.9791667,1.537197918,5.55,27.16666667,61.16666667,11.66666667,1.6255799601562906
Enugu,Abbi enugu,26.12936994,21.65437512,30.60421348,124.6041667,1.527416684,5.433333333,26.5,57.66666667,13.66666667,1.6255799601562906
Enugu,Adaba enugu,26.93112501,22.49950016,31.36896332,130.6875,1.408494793,5.916666667,26.5,61.33333333,18.5,1.6255799601562906
Enugu,Adani enugu,27.04073433,22.52792192,31.55908338,124.2083333,1.432302088,6.083333333,23.83333333,65.66666667,14.33333333,1.6255799601562906
Enugu,Akpugo enugu,26.25386981,21.7081823,30.79757262,130.1041667,1.492234394,5.366666667,27.33333333,52.0,13.5,1.6255799601562906
Enugu,Asaba enugu,27.07211987,22.46329689,31.6883384,145.4166667,1.5226875,5.9,28.33333333,55.66666667,17.0,1.6255799601562906
Enugu,Igga enugu,27.12370813,22.67933865,31.56617685,123.25,1.420874996,6.166666667,28.5,62.83333333,22.0,1.6255799601562906
Enugu,Nimbo enugu,26.58531769,22.09265101,31.07856258,124.0208333,1.471822932,5.916666667,29.5,54.5,14.33333333,1.6255799601562906
Enugu,Nkpologu enugu,25.93101565,21.4254115,30.43538519,129.375,1.53763023,5.55,26.33333333,60.83333333,19.0,1.6255799601562906
Enugu,Nkume enugu,26.95612506,22.51408351,31.39813002,130.8125,1.402244792,6.016666667,26.16666667,59.83333333,16.66666667,1.6255799601562906
Enugu,Nrobo enugu,25.92089069,21.41847917,30.42394253,126.0208333,1.541583355,5.483333333,25.83333333,50.66666667,12.33333333,1.6255799601562906
Enugu,Ogurugu enugu,27.1097707,22.69610938,31.52267695,121.5208333,1.416583332,5.833333333,27.5,60.33333333,19.66666667,1.6255799601562906
Enugu,Ojor enugu,27.1135364,22.47613029,31.74742178,143.75,1.489854167,5.866666667,28.83333333,55.83333333,14.33333333,1.6255799601562906
Enugu,Ugbene enugu,27.09003643,22.44354685,31.74000514,143.2916667,1.483937502,5.833333333,32.33333333,58.83333333,15.66666667,1.6255799601562906
Enugu,Ukpata enugu,26.46192181,22.06679678,30.86536968,130.8125,1.470286466,6.083333333,29.0,59.16666667,17.5,1.6255799601562906
Enugu,Umulokpa enugu,27.0069584,22.54375013,31.4709634,131.0,1.400744789,5.766666667,31.83333333,59.33333333,18.16666667,1.6255799601562906
Enugu,Uvuru enugu,26.26174474,21.81849492,30.70944774,128.5625,1.49129689,5.65,28.5,56.33333333,14.0,1.6255799601562906
Imo,Amuzu imo,26.14396354,21.95467695,30.33525511,186.4791667,1.428244787,5.35,24.66666667,67.33333333,7.666666667,2.6311601870622527
Imo,Avuru imo,26.14604688,21.95467695,30.34150505,186.3125,1.415744784,5.333333333,26.16666667,65.16666667,9.666666667,2.6311601870622527
Imo,Enyio-Gugu imo,26.13838021,21.86494772,30.40758832,186.7291667,1.439619795,4.883333333,26.33333333,66.0,6.5,2.6311601870622527
Imo,Lorji imo,26.1695468,21.99359373,30.36100519,185.6041667,1.400578116,5.25,23.16666667,69.5,8.5,2.6311601870622527
Imo,Mbutu imo,26.09438006,21.87094768,30.32375499,186.3958333,1.424953128,5.133333333,25.33333333,64.0,9.333333333,2.6311601870622527
Imo,Nguru Ahiato imo,26.14213014,21.87219779,30.39983825,186.2083333,1.442203127,5.0,27.5,66.83333333,7.5,2.6311601870622527
Imo,Nguru Nwankwo imo,26.11448435,21.91821877,30.31804673,185.6041667,1.41836978,5.266666667,23.5,63.0,10.16666667,2.6311601870622527
Imo,Nguru-Nweke imo,26.14131761,21.91246871,30.38321325,185.2916667,1.434869786,5.133333333,24.5,61.83333333,11.0,2.6311601870622527
Imo,Okwuato imo,26.0964634,21.866781,30.32375499,186.1041667,1.42078646,5.133333333,23.66666667,64.83333333,9.666666667,2.6311601870622527
Imo,Akabor imo,26.37688009,21.90559892,30.86027567,184.7291667,1.388895847,5.2,23.83333333,59.0,11.66666667,2.6311601870622527
Imo,Ekwereazu Town imo,26.16812499,21.86192171,30.47037482,183.3125,1.425744799,5.033333333,24.5,63.66666667,9.833333333,2.6311601870622527
Imo,Ihitte Afor imo,26.32176562,22.08176565,30.56673424,178.2083333,1.37210417,5.583333333,25.66666667,65.16666667,8.5,2.6311601870622527
Imo,Lude/Nnara-Mbia imo,26.21672901,21.91648428,30.52697905,183.4791667,1.445932292,4.85,25.83333333,64.33333333,6.833333333,2.6311601870622527
Imo,Mkpam imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,2.6311601870622527
Imo,Obodoahiara imo,26.20214574,21.90398427,30.49781239,183.6458334,1.456348958,5.45,27.5,60.66666667,9.333333333,2.6311601870622527
Imo,Obodo-Ujichi imo,26.18312498,21.87092169,30.49329162,183.875,1.433828123,4.866666667,25.0,65.16666667,8.0,2.6311601870622527
Imo,Obohia imo,26.20631238,21.90398427,30.51031244,183.5208334,1.443848958,4.95,22.66666667,62.5,9.5,2.6311601870622527
Imo,Ogbe imo,26.20422904,21.90815095,30.50197908,183.7083334,1.458432292,4.916666667,23.33333333,66.66666667,6.833333333,2.6311601870622527
Imo,Ogwuama/Amuzi imo,26.17689574,21.90598424,30.44264567,182.5416667,1.436765631,5.216666667,24.83333333,60.0,10.66666667,2.6311601870622527
Imo,Opara-Nadim imo,26.18312498,21.87092169,30.49329162,183.875,1.433828123,4.866666667,25.0,65.16666667,8.0,2.6311601870622527
Imo,Oru Ahiara imo,26.20214574,21.90398427,30.49781239,183.6458334,1.456348958,5.45,27.5,60.66666667,9.333333333,2.6311601870622527
Imo,Otulu/Aguneze imo,26.17631241,21.90106758,30.45231227,183.125,1.435598965,5.033333333,26.16666667,60.83333333,11.83333333,2.6311601870622527
Imo,Umuo-Kirika imo,26.19056241,21.89948428,30.49014581,182.7083334,1.431932293,5.116666667,24.33333333,60.83333333,9.5,2.6311601870622527
Imo,Agbaja imo,26.37010944,22.10974475,30.62401048,175.125,1.381328119,5.116666667,26.66666667,67.83333333,10.16666667,2.6311601870622527
Imo,Nzerem/Ikpem imo,26.3981094,22.12799466,30.6721772,174.0833333,1.385744788,5.483333333,25.83333333,66.33333333,13.66666667,2.6311601870622527
Imo,Umualumaku/Umuihim imo,26.20087489,21.9466095,30.45181251,180.2083333,1.41641146,5.466666667,24.66666667,66.5,8.666666667,2.6311601870622527
Imo,Umueze I imo,26.14285414,21.89794274,30.38816663,179.9166667,1.381703119,5.1,24.5,63.16666667,9.666666667,2.6311601870622527
Imo,Umueze ii imo,26.11868739,21.84985932,30.38308319,181.3125,1.40995313,5.15,25.16666667,59.16666667,12.16666667,2.6311601870622527
Imo,Umue-Zeala imo,26.22537486,21.981776,30.46764593,179.2083333,1.382244793,5.15,25.0,62.0,10.83333333,2.6311601870622527
Imo,Umukabai imo,26.44645317,22.18174482,30.71008877,177.3125,1.364625007,5.2,23.5,64.66666667,11.16666667,2.6311601870622527
Imo,Umun-Akanu imo,26.16912485,21.92760932,30.41347925,180.1041667,1.400994795,5.066666667,26.83333333,62.16666667,11.83333333,2.6311601870622527
Imo,Umunumo imo,26.20087489,21.95285948,30.44556248,179.7083333,1.418494796,5.2,25.33333333,61.66666667,11.66666667,2.6311601870622527
Imo,Akpodim imo,26.11581763,21.93521877,30.30554684,185.0416667,1.406453115,4.966666667,24.0,68.0,7.5,2.6311601870622527
Imo,Amaumara imo,26.11665102,21.91105207,30.32929679,185.2708333,1.444786452,5.05,21.5,68.33333333,7.5,2.6311601870622527
Imo,Azuzuahia-Eziudo imo,26.20915624,22.03205717,30.38195316,182.6041667,1.375062491,5.233333333,21.33333333,64.83333333,7.666666667,2.6311601870622527
Imo,Ife imo,26.14290095,21.96438551,30.3388801,184.9583333,1.406453118,5.466666667,21.0,67.33333333,9.333333333,2.6311601870622527
Imo,Itu imo,26.18415626,22.01539056,30.3527865,182.9583334,1.379229158,5.233333333,24.66666667,69.66666667,7.0,2.6311601870622527
Imo,Obizi imo,26.28757803,22.07001555,30.49842203,180.8125,1.389145841,5.433333333,24.16666667,59.0,11.0,2.6311601870622527
Imo,Okpofe imo,26.11873436,21.92563542,30.32304673,185.1666667,1.434369785,4.983333333,23.5,69.83333333,6.666666667,2.6311601870622527
Imo,Onicha imo,26.38581256,22.11753138,30.6637135,174.0833334,1.384510421,5.25,23.83333333,67.33333333,10.5,2.6311601870622527
Imo,Owagia Eziudo imo,26.20915624,22.03205717,30.38195316,182.6041667,1.375062491,5.233333333,21.33333333,64.83333333,7.666666667,2.6311601870622527
Imo,Akokwa imo,25.98047928,21.6674583,30.29876554,168.0625,1.429020832,5.566666667,23.0,60.16666667,13.0,2.6311601870622527
Imo,Isiokpo imo,26.42570821,22.0790207,30.77470299,165.6041667,1.358791662,5.116666667,24.5,65.0,11.16666667,2.6311601870622527
Imo,Akpulu imo,26.29899999,21.95189591,30.64605729,164.3125,1.383875003,5.483333333,26.0,67.5,9.166666667,2.6311601870622527
Imo,Obodo-Ukwu imo,26.35070833,22.01027084,30.68928635,166.1875,1.369208329,5.35,25.66666667,65.0,9.666666667,2.6311601870622527
Imo,Osina imo,26.00756268,21.68412503,30.32584894,168.3333333,1.418604166,5.466666667,21.83333333,61.83333333,12.83333333,2.6311601870622527
Imo,Umua Laoma imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,2.6311601870622527
Imo,Uralla imo,26.37854171,22.02210419,30.73561982,167.6666667,1.373208327,5.533333333,23.83333333,67.0,10.66666667,2.6311601870622527
Imo,Awa-Izuogu imo,26.19431253,21.88212506,30.50818225,167.6666667,1.383604162,5.4,22.5,66.33333333,11.16666667,2.6311601870622527
Imo,Dikenafai imo,26.21398449,21.89227597,30.53275005,174.3541667,1.386291668,5.483333333,22.66666667,60.83333333,12.16666667,2.6311601870622527
Imo,Isiekenesi imo,26.19940102,21.86935925,30.5277501,173.6041667,1.385874997,5.416666667,23.83333333,61.5,11.66666667,2.6311601870622527
Imo,Ndiuche Izuogu imo,26.24940109,21.92144271,30.57566683,173.1458334,1.402541667,5.233333333,22.83333333,66.16666667,11.16666667,2.6311601870622527
Imo,Ntueke imo,26.09631233,21.76020841,30.42968226,169.6041667,1.412354161,5.283333333,25.33333333,68.0,9.5,2.6311601870622527
Imo,Ubiohia imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,2.6311601870622527
Imo,Ugbelle imo,26.44908846,22.08781755,30.80327078,172.7916667,1.380291673,5.183333333,25.5,66.33333333,8.5,2.6311601870622527
Imo,Umuakam/Umuago imo,26.24731775,21.91935937,30.56733334,173.3333334,1.404625001,5.316666667,22.66666667,68.33333333,9.833333333,2.6311601870622527
Imo,Umuchima imo,26.47200517,22.10865096,30.83452082,172.6041667,1.369875009,5.816666667,25.16666667,66.83333333,10.66666667,2.6311601870622527
Imo,Umueshi imo,26.15356771,21.81727612,30.49191662,173.75,1.403541674,5.233333333,27.66666667,66.66666667,8.833333333,2.6311601870622527
Imo,Umunna-Isiaku imo,26.31190109,21.97560934,30.65858324,172.9166667,1.368125007,5.25,28.0,60.0,8.666666667,2.6311601870622527
Imo,Umuobom imo,26.24940109,21.92144271,30.57566683,173.0416667,1.402541667,5.283333333,26.83333333,66.66666667,10.16666667,2.6311601870622527
Imo,Amainyi imo,26.41684902,22.16976555,30.66456763,177.9375,1.36477084,5.116666667,23.83333333,63.16666667,10.5,2.6311601870622527
Imo,Amakoha imo,26.12420845,21.79579155,30.44997891,185.125,1.43045833,4.983333333,25.83333333,59.33333333,12.5,2.6311601870622527
Imo,Ezimba imo,26.40247921,22.12794809,30.6720469,174.0208334,1.384510418,5.216666667,24.83333333,66.0,11.16666667,2.6311601870622527
Imo,Ikper-Ejere imo,26.42618231,22.17151554,30.68190102,177.3333333,1.363354174,5.066666667,25.16666667,65.83333333,9.333333333,2.6311601870622527
Imo,Onicha-Uboma imo,26.38581256,22.11753138,30.6637135,174.0833334,1.384510421,5.25,23.83333333,67.33333333,10.5,2.6311601870622527
Imo,Umue-Zegwu imo,26.21087488,21.9643594,30.46589573,180.0208333,1.399494795,5.55,23.16666667,60.5,11.16666667,2.6311601870622527
Imo,Umuihi imo,26.31551568,22.07343233,30.55423427,178.2708333,1.367937503,5.45,22.83333333,62.0,11.83333333,2.6311601870622527
Imo,Umuoma imo,26.40494279,22.14232799,30.6699272,174.7291667,1.387578118,5.05,23.16666667,62.5,12.33333333,2.6311601870622527
Imo,Akabo/Amatta imo,26.13954179,21.79504148,30.46956229,185.8125,1.432124995,5.233333333,25.5,57.33333333,10.5,2.6311601870622527
Imo,Amaimo imo,26.12454164,21.82633837,30.42270816,183.4791667,1.430911462,5.116666667,24.66666667,67.33333333,7.333333333,2.6311601870622527
Imo,Amakohia imo,26.12420845,21.79579155,30.44997891,185.125,1.43045833,4.983333333,25.83333333,59.33333333,12.5,2.6311601870622527
Imo,Atta imo,26.07443758,21.77395825,30.37741653,183.0,1.41420833,5.2,24.33333333,50.66666667,15.66666667,2.6311601870622527
Imo,Avuvu imo,26.17729167,21.84287493,30.51356228,185.5208333,1.425708334,5.0,28.0,69.66666667,6.666666667,2.6311601870622527
Imo,Eziama-Ikeduru imo,26.13670846,21.8103749,30.46039554,185.0833333,1.424208328,5.133333333,19.66666667,68.0,8.166666667,2.6311601870622527
Imo,Ihuo-Dimeze imo,26.10412507,21.77629149,30.43622895,185.5625,1.42795833,5.033333333,23.5,60.0,10.66666667,2.6311601870622527
Imo,Inyishi imo,26.09185414,21.81669271,30.36799988,182.0208334,1.420536461,4.916666667,24.83333333,66.33333333,7.333333333,2.6311601870622527
Imo,Ngogu/Ikem Bala imo,26.2017502,21.81043728,30.59170834,186.3541667,1.433979164,5.533333333,24.5,61.5,11.16666667,2.6311601870622527
Imo,Ugri-Ike/Okwu imo,26.15279174,21.85708845,30.45137473,184.125,1.435744795,5.016666667,24.33333333,62.66666667,11.5,2.6311601870622527
Imo,Umudim imo,25.69281256,21.30781774,30.07445308,148.1666667,1.508484379,5.35,31.0,56.16666667,13.0,2.6311601870622527
Imo,Uzoagba imo,26.14187507,21.80537486,30.48647893,185.9375,1.427791665,5.183333333,23.5,66.83333333,8.666666667,2.6311601870622527
Imo,Amaraku imo,26.05102094,21.76204157,30.34616657,181.4791667,1.376208328,5.233333333,25.16666667,54.5,11.83333333,2.6311601870622527
Imo,Amauzari imo,26.09543761,21.7727081,30.41808315,181.9375,1.387541662,5.333333333,24.5,62.83333333,8.5,2.6311601870622527
Imo,Anara imo,26.15271362,21.90976564,30.39365633,176.25,1.362203114,5.233333333,23.66666667,55.5,10.83333333,2.6311601870622527
Imo,Ibeme imo,26.0401874,21.78360927,30.29216667,180.9791667,1.409786458,5.016666667,23.5,62.66666667,9.0,2.6311601870622527
Imo,Obollo imo,26.05477075,21.80652595,30.30674998,180.3125,1.380619784,5.083333333,24.0,60.83333333,10.83333333,2.6311601870622527
Imo,Ogbor imo,26.05060407,21.79402598,30.30258334,180.9583334,1.40561979,5.116666667,23.5,64.0,7.333333333,2.6311601870622527
Imo,Osu-Owerre imo,26.00227602,21.72817183,30.26735421,177.9791667,1.376895833,5.25,23.0,60.5,11.0,2.6311601870622527
Imo,Umuduru imo,26.24013026,21.99576577,30.49215635,176.3958333,1.383953117,5.216666667,26.0,67.16666667,9.833333333,2.6311601870622527
Imo,Umunkwo imo,26.07602096,21.77662488,30.38158326,181.6041667,1.37204166,4.966666667,27.83333333,63.0,8.5,2.6311601870622527
Imo,Umuosu imo,26.28496345,21.85581768,30.7164946,190.1458333,1.463765634,5.033333333,19.5,65.0,9.666666667,2.6311601870622527
Imo,Aman-Dugba imo,26.16210938,21.81652594,30.52012507,178.75,1.398270836,5.333333333,22.66666667,62.33333333,7.0,2.6311601870622527
Imo,Amurie-Amanze imo,26.18427607,21.83877583,30.54137492,178.7708334,1.402854175,5.216666667,25.33333333,61.5,10.0,2.6311601870622527
Imo,EKWE imo,26.15169271,21.80402597,30.50137496,178.6458334,1.404520837,5.233333333,25.66666667,57.83333333,11.33333333,2.6311601870622527
Imo,Isu-Njaba imo,26.17844276,21.81785925,30.5378751,177.6666667,1.411770838,5.516666667,25.33333333,61.0,8.5,2.6311601870622527
Imo,Umuno-Ugba imo,27.16784883,21.84874483,32.49819263,123.0625,1.656338535,6.133333333,14.33333333,59.16666667,17.66666667,2.6311601870622527
Imo,Eziama-Obiato imo,26.2744844,21.86095297,30.68215084,183.7708334,1.403395837,5.083333333,27.66666667,67.16666667,9.833333333,2.6311601870622527
Imo,Ifakala imo,26.26431771,21.84595315,30.6816508,184.7083334,1.389979171,5.3,22.83333333,66.0,8.333333333,2.6311601870622527
Imo,Mbieri imo,26.2017502,21.81043728,30.589625,186.3541667,1.429812499,4.983333333,24.16666667,62.66666667,7.666666667,2.6311601870622527
Imo,Ogbaku imo,26.40473446,21.90134891,30.9116925,187.6875,1.423270834,5.583333333,25.0,68.33333333,7.166666667,2.6311601870622527
Imo,Ogwa imo,26.16393761,21.79689566,30.53297921,183.125,1.418604168,5.166666667,21.5,62.33333333,9.5,2.6311601870622527
Imo,Orodo imo,26.1581043,21.79206228,30.51914581,184.2083333,1.419854162,5.45,28.83333333,65.33333333,8.5,2.6311601870622527
Imo,Ubomiri imo,26.23775005,21.80735398,30.66137497,187.1875,1.436312502,5.016666667,24.33333333,69.5,8.166666667,2.6311601870622527
Imo,Umunoha imo,26.3018177,21.8751198,30.72540085,184.375,1.375395839,5.3,28.0,68.16666667,7.0,2.6311601870622527
